ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT00322,11,7,12760.95,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00323,120,2,55198.04,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00324,441,6,177424.46300000002,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00325,81,6,8645.977,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00326,176,6,19355.775999999998,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00327,65,5,24988.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00328,1,5,101412.283,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00329,300,3,36454.14,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00330,41,6,66522.916,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00331,45,9,35081.701,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00332,15,6,14625.268,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00333,6,6,49306.606,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00334,776,5,4637.075000000001,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00335,606,3,15985.715,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00336,84,8,35335.35,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00337,73,6,29992.777000000002,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00338,362,5,83304.70999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00339,270,3,8251.698,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00340,267,3,12532.43,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00341,309,6,148984.449,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00342,24,8,14468.596,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00343,296,4,32987.557,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00344,194,3,8776.038,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00345,262,5,42939.286,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00346,223,4,28073.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00347,221,4,48518.8,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00348,42,5,37814.56,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00349,450,4,89898.242,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00350,292,3,7900.4349999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00351,45,4,79878.08,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00352,480,6,78473.274,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00353,36,8,38118.566,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00354,39,8,43842.387,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00355,34,4,16178.415,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00356,177,4,14320.123,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00357,7,7,18228.924,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00358,179,5,7197.898,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00359,128,5,25745.016,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00360,292,5,21124.879999999997,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00361,269,7,267366.601,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00362,74,2,27875.879999999997,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00363,41,3,41503.32,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00364,426,5,61145.236,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00365,185,7,29695.873,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00366,13,7,142041.295,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00367,379,3,16193.25,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00368,112,3,8274.630000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00369,715,7,41282.424,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00370,479,3,14224.79,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00371,232,4,34612.281,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00372,150,7,351402.72,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00373,689,4,16664.7,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00374,131,5,94857.0,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00375,792,2,84686.91,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00376,288,7,49679.568,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00377,48,4,8465.262999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00378,194,7,66177.0,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00379,221,5,20382.816,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00380,151,5,114620.174,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00381,364,5,10347.976999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00382,753,2,73069.45,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00383,127,13,17199.873,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00384,472,7,144230.63,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00385,828,5,31106.056,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00386,88,9,54312.506,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00387,294,5,57933.643,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00388,78,8,29304.02,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00389,87,4,142968.84,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00390,138,7,114277.11,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00391,41,3,29961.4,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00392,259,5,171650.062,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00393,147,6,199076.0,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00394,54,7,69707.304,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00395,118,5,24833.51,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00396,874,1,20102.84,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00397,45,11,191327.72499999998,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00398,12,4,82580.791,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00399,88,8,81690.6,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00400,194,8,33116.645,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00401,249,5,159291.84,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00402,400,8,36779.5,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00403,308,6,69421.838,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00404,1096,2,14026.099999999999,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00405,338,7,297985.147,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00406,34,3,41884.83,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00407,145,7,52691.084,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00408,311,5,97305.75,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00409,149,5,121560.546,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00410,359,4,17543.226000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00411,98,5,54418.678,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00412,353,3,20608.83,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00413,432,2,21936.94,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00414,664,3,34642.793,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00415,107,5,19492.3,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00416,421,3,12444.08,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00417,469,5,12422.378,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00418,530,4,17558.84,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00419,229,4,93240.48,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00420,78,4,110215.196,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00421,564,4,26930.389,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00422,183,4,7411.356,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00423,169,3,26206.260000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00424,57,1,14877.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00425,44,5,54534.479999999996,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00426,164,2,22264.32,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00427,102,3,17808.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00428,228,7,34556.407,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00429,565,3,50713.747,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00430,3,4,69933.75899999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00431,288,5,108504.24,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00432,177,8,151757.985,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00433,6,8,25312.023,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00434,108,5,23923.9,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00435,9,3,70251.67,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00436,130,8,39003.95,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00437,337,6,64328.67,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00438,70,7,169551.565,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00439,50,7,35113.813,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00440,127,7,37612.72,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00441,156,5,25392.033,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00442,123,8,21418.979,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00443,285,2,9580.407,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00444,376,4,26900.670000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00445,140,7,51751.038,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00446,291,2,6999.646000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00447,1197,1,11749.98,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00448,38,6,103265.76,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00449,60,5,7363.46,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00450,507,4,57920.04,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00451,268,3,4369.929,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00452,308,4,23516.46,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00453,173,9,30311.177,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00454,176,6,68401.768,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00455,224,6,111995.68,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00456,176,8,21614.976,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00457,48,1,3987.66,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00458,351,2,27325.260000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00459,183,2,20216.691,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00460,39,9,218436.266,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00461,39,6,96310.598,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00462,828,4,62820.376000000004,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00463,114,14,132163.32,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00464,112,8,284264.843,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00465,653,2,71514.59,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00466,364,4,22446.566,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00467,513,3,135304.71000000002,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00468,341,3,4052.974,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00469,212,5,17259.165,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00470,228,6,50895.566,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00471,89,3,12874.926,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00472,512,2,3996.0,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00473,571,3,12118.96,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00474,177,7,35728.35,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00475,27,6,64056.559,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00476,222,5,45282.335,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00477,105,2,7599.843,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00478,130,7,7744.12,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00479,279,6,16038.37,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00480,32,5,17776.228,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00481,31,2,6379.63,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00482,161,5,11294.797,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00483,9,4,19909.202,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00484,205,9,31991.937,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00485,15,9,47737.62,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00486,72,8,61412.168,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00487,38,6,74523.5,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00488,154,2,9906.560000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00489,347,6,101163.156,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00490,25,8,21232.618,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00491,83,8,76497.23,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00492,255,4,38342.15,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00493,165,2,48550.46000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00494,253,5,112197.693,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00495,116,6,12597.004,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00496,170,6,241429.077,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00497,554,6,93054.894,3,Perdus,"Reactivation campaign, special win-back offer"
CLT00498,101,10,52057.502,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT00499,267,4,17412.281,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00500,118,3,31856.825,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00501,52,6,145965.6,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT00502,270,5,43762.673,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT00503,50,5,54093.218,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
